Transformation (shape),shape,nb_trans,SVM accuracy,SVM std,DecisionTree accuracy,DecisionTree std,RandomForest accuracy,RandomForest std
crosscor_mean_autoreg_k=5_low_fourier,1108,4,0.9278266982388633,0.022314766283370976,0.9965628237383454,0.0032127202793689334,0.9905505401805534,0.008752968446180466
crosscor_mean_multifracs_j1=1_j2=12_shannon_encoding,22,4,0.8324737309456861,0.01957595435650951,1.0,0.0,1.0,0.0
crosscor_mean_multifracs_j1=1_j2=12_autoencoder_fourier_transform=True,30,4,0.6726468847121503,0.03173387556440401,0.9862475950865768,0.005718940981075495,0.9871096640520941,0.005440570791312284
crosscor_mean_multifracs_j1=1_j2=12_low_psd,1106,4,0.8101302353115288,0.013234654735761254,0.9742341275714074,0.013008083456211688,0.962202160722214,0.01064270014537788
crosscor_mean_multifracs_j1=1_j2=12_low_fourier,1106,4,0.9278266982388633,0.022314766283370976,0.979388042030487,0.011636139334132344,0.9656430368506734,0.010494784204621911
crosscor_mean_shannon_encoding_autoencoder_fourier_transform=True,35,4,0.8573923338759805,0.023388328081565737,1.0,0.0,1.0,0.0
crosscor_mean_shannon_encoding_low_psd,1111,4,0.8101302353115288,0.013234654735761254,1.0,0.0,0.9939877164422081,0.005820656044935361
crosscor_mean_shannon_encoding_low_fourier,1111,4,0.9639003995856148,0.011145259057978566,0.9965517241379309,0.006896551724137945,0.9939877164422081,0.004375395593652542
crosscor_mean_autoencoder_fourier_transform=True_low_psd,1119,4,0.8101302353115288,0.013234654735761254,0.9759397661684179,0.007504034062360219,0.9527564007695724,0.009372752165472039
crosscor_mean_autoencoder_fourier_transform=True_low_fourier,1119,4,0.9226764836465886,0.019776902153554477,0.9776676039662572,0.009928710969835499,0.9596270534260768,0.013986992049697484
crosscor_mean_low_psd_low_fourier,2195,4,0.8092681663460116,0.013878833125508765,0.9793843421636821,0.01367646943837534,0.9561935770312269,0.011932446162456742
crosscor_std_autoreg_k=5_multifracs_j1=1_j2=12,19,4,0.9896884712150362,0.0034418626181954045,0.9948497854077253,0.003211723078775897,0.9965628237383454,0.003212720279368934
crosscor_std_autoreg_k=5_shannon_encoding,24,4,0.8324737309456861,0.01957595435650951,1.0,0.0,1.0,0.0
crosscor_std_autoreg_k=5_autoencoder_fourier_transform=True,32,4,0.6726468847121503,0.03173387556440401,0.9965665236051503,0.003211723078775897,0.9991379310344828,0.0017241379310344751
crosscor_std_autoreg_k=5_low_psd,1108,4,0.8101302353115288,0.013234654735761254,0.9931293473434957,0.002098043065763049,0.9896884712150363,0.005826692335387496
crosscor_std_autoreg_k=5_low_fourier,1108,4,0.9278266982388633,0.022314766283370976,0.9939877164422081,0.003431633940954365,0.9922709782447832,0.005002575663856681
crosscor_std_multifracs_j1=1_j2=12_shannon_encoding,22,4,0.8324737309456861,0.01957595435650951,1.0,0.0,0.9991416309012877,0.001716738197424883
